start_day,start_month,end_day,end_month,stage,taxon,tvk
1,4,30,6,mature,Nothogeophilus turki,MM0001Z1ZT0011Z1
1,9,30,6,mature,Brachychaeteuma bagnalli,NBNSYS0000011357
1,9,30,6,mature,Brachychaeteuma bradeae,NBNSYS0000011358
1,3,31,5,mature,Metaiulus pratensis,NBNSYS0000039488
1,1,30,11,mature,Lamyctes emarginatus,NHMSYS0000570579
