tvk,code,taxon
NHMSYS0000876201,1,Lasioglossum prasinum
NHMSYS0000876205,1,Lasioglossum quadrinotatum
NHMSYS0000876208,1,Lasioglossum semilucens
NHMSYS0000876210,1,Lasioglossum sexnotatum
NHMSYS0020936576,1,Lasioglossum sexstrigatum
NHMSYS0000876217,1,Lasioglossum xanthopus
NHMSYS0000876222,2,Lasius emarginatus
NBNSYS0100003685,1,Lasius sabularum
NHMSYS0000876239,1,Lestiphorus bicinctus
NHMSYS0000876243,1,Lindenius pygmaeus
NHMSYS0000876296,1,Megachile circumcincta
NBNSYS0000173000,1,Megachile ericetorum
NHMSYS0000876298,1,Megachile lapponica
NHMSYS0000876307,1,Melecta luctuosa
NHMSYS0000876311,1,Melitta dimidiata
NHMSYS0000876319,1,Mellinus crabroneus
NHMSYS0000876326,1,Methocha articulata
NHMSYS0000876330,1,Microdynerus exilis
NHMSYS0000876333,1,Mimesa bicolor
NHMSYS0000876334,1,Mimesa bruxellensis
NHMSYS0000876339,1,Mimumesa atratina
NHMSYS0000876342,1,Mimumesa littoralis
NBNSYS0100004091,1,Mimumesa spooneri
NHMSYS0000876343,1,Mimumesa unicolor
NHMSYS0000876345,1,Miscophus ater
NHMSYS0000876346,1,Miscophus bicolor
NBNSYS0000009479,1,Miscophus concolor
NHMSYS0000876352,1,Monosapyga clavicornis
NHMSYS0000876354,1,Mutilla europaea
NHMSYS0000876362,1,Myrmica hirsuta
NHMSYS0000876363,1,Myrmica karavajevi
NHMSYS0000876365,1,Myrmica lobicornis
NHMSYS0020545625,1,Myrmica lonae
NHMSYS0000876375,1,Myrmica schencki
NHMSYS0000876376,1,Myrmica specioides
NHMSYS0000876379,1,Myrmica vandeli
NHMSYS0000876393,1,Nitela borealis
NHMSYS0000876394,1,Nitela lucens
NHMSYS0000876400,1,Nomada argentata
NHMSYS0000876401,1,Nomada armata
NHMSYS0000876403,1,Nomada baccata
NHMSYS0000876410,1,Nomada conjungens
NHMSYS0000876414,1,Nomada errans
NHMSYS0000876418,1,Nomada ferruginata
NHMSYS0000876428,1,Nomada guttulata
NHMSYS0000876430,1,Nomada hirtipes
NHMSYS0000876432,1,Nomada integra
NHMSYS0000876440,1,Nomada obtusifrons
NBNSYS0100004273,1,Nomada roberjeotiana
NHMSYS0000876454,1,Nomada sexfasciata
NHMSYS0000876455,1,Nomada sheppardana
NHMSYS0000876456,1,Nomada signata
NHMSYS0000876470,1,Nysson interruptus
NHMSYS0000876481,1,Odynerus melanocephalus
NHMSYS0000876482,1,Odynerus reniformis
NHMSYS0000876483,1,Odynerus simillimus
NHMSYS0000876486,1,Omalus aeneus
NHMSYS0000876487,1,Omalus puncticollis
NHMSYS0000876512,1,Osmia inermis
NHMSYS0000876516,1,Osmia parietina
NHMSYS0000876517,1,Osmia pilicornis
NHMSYS0000876519,1,Osmia uncinata
NHMSYS0000876520,1,Osmia xanthomelana
NHMSYS0000876522,1,Oxybelus argentatus
NHMSYS0000876523,1,Oxybelus mandibularis
NHMSYS0000876535,1,Passaloecus clypealis
NHMSYS0000876542,1,Passaloecus monilicornis
NBNSYS0100004491,1,Passaloecus turionum
NHMSYS0000876564,1,Pemphredon morio
NBNSYS0100004564,1,Philoctetes truncatus
NHMSYS0000876591,1,Podalonia affinis
NHMSYS0000876592,1,Podalonia hirsuta
NHMSYS0000876596,1,Polistes dominulus
NHMSYS0000876602,1,Ponera coarctata
NHMSYS0020936606,1,Ponera testacea
NBNSYS0000009401,1,Priocnemis agilis
NHMSYS0020936612,1,Priocnemis confusor
NBNSYS0000009402,1,Priocnemis cordivalvata
NBNSYS0000007950,1,Priocnemis coriacea
NBNSYS0000009406,1,Priocnemis hyalinata
NBNSYS0000009410,1,Priocnemis schioedtei
NBNSYS0000009412,1,Priocnemis susterai
NHMSYS0000876631,1,Psen ater
NHMSYS0000876635,1,Psenulus schencki
NHMSYS0000876638,1,Pseudepipona herrichii
NBNSYS0100004923,1,Pseudomalus violaceus
NBNSYS0100004936,1,Pseudospinolia neglecta
NHMSYS0000876657,1,Rhopalum gracile
NHMSYS0000876662,1,Rophites quinquespinosus
NHMSYS0000876673,1,Solenopsis fugax
NHMSYS0000876681,1,Sphecodes ferruginatus
NHMSYS0000876684,1,Sphecodes longulus
NBNSYS0000009736,1,Sphecodes miniatus
NBNSYS0000009742,1,Sphecodes rubicundus
NHMSYS0000876694,1,Sphecodes scabricollis
NHMSYS0000876697,1,Sphecodes spinulosus
NHMSYS0000876709,1,Stelis breviuscula
NHMSYS0000876711,1,Stelis ornatula
NHMSYS0000876712,1,Stelis phaeoptera
NHMSYS0000876713,1,Stelis punctulatissima
NHMSYS0000873267,1,Stenamma westwoodii
NHMSYS0000876720,1,Strongylognathus testaceus
NHMSYS0000876723,1,Symmorphus connexus
NHMSYS0000876724,1,Symmorphus crassicornis
NHMSYS0000876732,1,Tachysphex nitidus
NHMSYS0000873269,1,Tachysphex unicolor
NHMSYS0000876738,1,Tapinoma erraticum
NHMSYS0020977379,1,Tapinoma subboreale
NHMSYS0000876741,1,Temnothorax albipennis
NHMSYS0000876742,1,Temnothorax interruptus
NHMSYS0000873271,1,Trypoxylon figulus
NHMSYS0000876767,1,Trypoxylon minus
NHMSYS0000876780,1,Vespula austriaca
NHMSYS0000876788,2,Xylocopa violacea
