tvk,code,taxon
NHMSYS0000567733,5,Acinetospora crinita
NHMSYS0000567736,5,Acrochaete heteroclada
NHMSYS0000567737,5,Acrochaete operculata
NHMSYS0000377511,5,Acrochaete viridis
NHMSYS0000377512,5,Acrochaete wittrockii
NHMSYS0000567740,5,Acrochaetium alariae
NHMSYS0000377514,5,Acrochaetium battersianum
NHMSYS0000377515,5,Acrochaetium brebneri
NHMSYS0000377516,5,Acrochaetium chylocladiae
NHMSYS0000567741,5,Acrochaetium efflorescens
NHMSYS0000377519,5,Acrochaetium endozoicum
NHMSYS0000567742,4,Acrochaetium infestans
NHMSYS0000567743,5,Acrochaetium lorrain-smithiae
NHMSYS0000567744,5,Acrochaetium microscopicum
NHMSYS0000567745,5,Acrochaetium nemalii
NHMSYS0000377524,5,Acrochaetium parvulum
NHMSYS0000377525,5,Acrochaetium rosulatum
NHMSYS0000377526,5,Acrochaetium sanctae-mariae
NHMSYS0000567746,5,Acrochaetium savianum
NHMSYS0000377528,5,Acrochaetium scapae
NHMSYS0000567747,5,Acrochaetium secundatum
NHMSYS0000377530,5,Acrochaetium seiriolanum
NHMSYS0000567748,5,Acrochaetium sparsum
NHMSYS0000567750,5,Acrochaetium virgatulum
NHMSYS0000377534,3,Acrosiphonia arcta
NBNSYS0000173595,4,Acrosorium venulosum
NBNSYS0000173597,5,Acrothrix gracilis
NHMSYS0020821465,5,Aegagropila linnaei
NHMSYS0000567756,5,Aglaothamnion bipinnatum
NHMSYS0000567757,5,Aglaothamnion diaphanum
NBNSYS0000178906,5,Aglaothamnion feldmanniae
NHMSYS0000567758,5,Aglaothamnion gallicum
NHMSYS0000567759,5,Aglaothamnion hookeri
NHMSYS0000567760,5,Aglaothamnion priceanum
NHMSYS0000567761,5,Aglaothamnion pseudobyssoides
