tvk,code,taxon
NHMSYS0000567733,1,Acinetospora crinita
NHMSYS0000567736,2,Acrochaete heteroclada
NHMSYS0000567737,2,Acrochaete operculata
NHMSYS0000567738,2,Acrochaete repens
NHMSYS0000377511,2,Acrochaete viridis
NHMSYS0000377512,2,Acrochaete wittrockii
NHMSYS0000567740,7,Acrochaetium alariae
NHMSYS0000377514,1,Acrochaetium battersianum
NHMSYS0000377515,1,Acrochaetium brebneri
NHMSYS0000377519,1,Acrochaetium endozoicum
NHMSYS0000567742,1,Acrochaetium infestans
NHMSYS0000567743,1,Acrochaetium lorrain-smithiae
NHMSYS0000567744,1,Acrochaetium microscopicum
NHMSYS0000567745,1,Acrochaetium nemalii
NHMSYS0000377524,1,Acrochaetium parvulum
NHMSYS0000377525,1,Acrochaetium rosulatum
NHMSYS0000377526,1,Acrochaetium sanctae-mariae
NHMSYS0000567746,1,Acrochaetium savianum
NHMSYS0000377528,1,Acrochaetium scapae
NHMSYS0000567747,1,Acrochaetium secundatum
NHMSYS0000377530,1,Acrochaetium seiriolanum
NHMSYS0000567748,1,Acrochaetium sparsum
