code,taxon,tvk
5,Myrmica lonae,NHMSYS0020545625
3,Osmia spinulosa,NHMSYS0020774747
4,Anteon jurineanum sensu lato,NHMSYS0020924547
6,Andrena pilipes sensu lato,NHMSYS0020936540
6,Bombus lucorum sensu lato,NHMSYS0020936546
6,Chrysis ignita sensu lato,NHMSYS0020936552
5,Episyron gallicum,NHMSYS0020936558
5,Heriades rubicola,NHMSYS0020936564
3,Hylaeus incongruus,NHMSYS0020936570
5,Lasioglossum sexstrigatum,NHMSYS0020936576
5,Lasius neglectus,NHMSYS0020936582
5,Ponera testacea,NHMSYS0020936606
3,Priocnemis confusor,NHMSYS0020936612
6,Tapinoma erraticum sensu lato,NHMSYS0020936618
4,Tetramorium caldarium,NHMSYS0020936630
5,Tapinoma subboreale,NHMSYS0020977379
2,Megachile leachella,NHMSYS0020977399
3,Polistes dominula,NHMSYS0021164399
4,Linepithema iniquum,NHMSYS0021179371
3,Nomada panzeri sensu lato,NHMSYS0021195757
3,Hylaeus annularis,NHMSYS0021231386
4,Chrysis vanlithi,NHMSYS0021231943
5,Ancistrocerus claripennis,NHMSYS0021232117
3,Andrena proxima sensu lato,NHMSYS0021232238
3,Pemphredon rugifer,NHMSYS0021233262
3,Pemphredon lethifer,NHMSYS0021236761
