code,taxon,tvk
2,Graphis elegans,NBNSYS0000016934
1,Graphis scripta,NBNSYS0000016935
3,Phaeographis lyellii,NBNSYS0000016945
3,Sagiolechia protuberans,NBNSYS0000016949
2,Thelopsis rubella,NBNSYS0000016952
1,Thelotrema lepadinum,NBNSYS0000016954
4,Belonia calcicola,NBNSYS0000016957
3,Cryptolechia carneolutea,NBNSYS0000016961
3,Gyalecta derivata,NBNSYS0000016965
4,Gyalecta flotowii,NBNSYS0000016966
4,Gyalecta foveolaris,NBNSYS0000016967
3,Gyalecta geoica,NBNSYS0000016968
3,Gyalecta truncigena,NBNSYS0000016971
3,Gyalecta ulmi,NBNSYS0000016972
2,Pachyphiale carneola,NBNSYS0000016973
4,Pachyphiale fagicola,NBNSYS0000016974
2,Petractis clausa,NBNSYS0000016975
1,Baeomyces placophyllus,NBNSYS0000017046
1,Baeomyces rufus,NBNSYS0000017048
1,Icmadophila ericetorum,NBNSYS0000017478
4,Mniaecia nivea,NBNSYS0000017538
4,Pezizella epithallina,NBNSYS0000017706
5,Pronectria anisospora,NBNSYS0000018067
2,Pronectria anisospora,NBNSYS0000018067
3,Pronectria robergei,NBNSYS0000018073
4,Pronectria tenacis,NBNSYS0000018074
4,Pronectria tenuispora,NBNSYS0000018075
4,Paranectria affinis,NBNSYS0000018080
4,Acarospora badiofusca,NBNSYS0000018150
2,Acarospora glaucocarpa,NBNSYS0000018151
2,Acarospora impressula,NBNSYS0000018154
3,Acarospora nitrophila,NBNSYS0000018156
4,Acarospora subrufula,NBNSYS0000018162
1,Agyrium rufum,NBNSYS0000018166
1,Alectoria nigricans,NBNSYS0000018167
3,Alectoria ochroleuca,NBNSYS0000018168
2,Alectoria sarmentosa subsp. vexillifera,NBNSYS0000018170
2,Allantoparmelia alpicola,NBNSYS0000018171
2,Amygdalaria pelobotryon,NBNSYS0000018172
3,Anaptychia ciliaris subsp. mamillata,NBNSYS0000018174
4,Aphanopsis coenosa,NBNSYS0000018176
3,Arctomia delicatula,NBNSYS0000018177
2,Arthrorhaphis citrinella,NBNSYS0000018179
2,Aspicilia caesiocinerea,NBNSYS0000018181
3,Aspicilia epiglypta,NBNSYS0000018188
2,Aspicilia grisea,NBNSYS0000018191
3,Aspicilia intermutans,NBNSYS0000018193
3,Aspicilia laevata,NBNSYS0000018194
2,Aspicilia leprosescens,NBNSYS0000018195
2,Koerberiella wimmeriana,NBNSYS0000018196
4,Aspicilia melanaspis,NBNSYS0000018199
4,Aspicilia recedens,NBNSYS0000018202
3,Bacidia absistens,NBNSYS0000018207
4,Bacidia auerswaldii,NBNSYS0000018211
4,Bacidia circumspecta,NBNSYS0000018220
3,Bacidia friesiana,NBNSYS0000018225
2,Bacidia fuscoviridis,NBNSYS0000018227
2,Bacidia laurocerasi,NBNSYS0000018233
3,Toninia plumbina,NBNSYS0000018238
5,Bacidia polychroa,NBNSYS0000018239
1,Bacidia scopulicola,NBNSYS0000018242
4,Bacidia subturgidula,NBNSYS0000018245
3,Biatorella hemisphaerica,NBNSYS0000018248
4,Biatoridium monasteriense,NBNSYS0000018249
3,Brigantiaea fuscolutea,NBNSYS0000018253
4,Bryonora curvescens,NBNSYS0000018254
5,Bryoria chalybeiformis,NBNSYS0000018257
4,Bryoria furcellata,NBNSYS0000018258
1,Bryoria fuscescens,NBNSYS0000018259
4,Bryoria lanestris,NBNSYS0000018261
5,Bryoria nadvornikiana,NBNSYS0000018262
5,Bryoria nitidula,NBNSYS0000018263
5,Bryoria implexa,NBNSYS0000018264
4,Bryoria smithii,NBNSYS0000018265
3,Rinodina aspersa,NBNSYS0000018269
2,Buellia disciformis,NBNSYS0000018272
3,Buellia erubescens,NBNSYS0000018273
2,Buellia griseovirens,NBNSYS0000018275
3,Buellia leptocline,NBNSYS0000018277
4,Buellia pulverulenta,NBNSYS0000018280
4,Buellia sanguinolenta,NBNSYS0000018283
3,Buellia saxorum,NBNSYS0000018284
3,Buellia schaereri,NBNSYS0000018285
3,Buellia stellulata,NBNSYS0000018286
2,Buellia subdisciformis,NBNSYS0000018287
2,Candelariella coralliza,NBNSYS0000018296
1,Candelariella reflexa,NBNSYS0000018300
3,Carbonea supersparsa,NBNSYS0000018304
2,Carbonea vitellinaria,NBNSYS0000018305
5,Catillaria picila,NBNSYS0000018307
4,Lecania chlorotiza,NBNSYS0000018312
3,Catillaria contristans,NBNSYS0000018313
3,Catillaria nigroclavata,NBNSYS0000018320
4,Halecania rhypodiza,NBNSYS0000018323
4,Catillaria subviridis,NBNSYS0000018325
1,Cavernularia hultenii,NBNSYS0000018327
2,Cetraria ericetorum,NBNSYS0000018332
1,Cetraria sepincola,NBNSYS0000018339
2,Chrysothrix chlorina,NBNSYS0000018342
2,Cladonia bellidiflora,NBNSYS0000018348
3,Cladonia botrytes,NBNSYS0000018349
4,Cladonia cariosa,NBNSYS0000018351
2,Cladonia carneola,NBNSYS0000018352
2,Cladonia cenotea,NBNSYS0000018353
2,Cladonia cervicornis,NBNSYS0000018354
6,Cladonia ciliata,NBNSYS0000018357
3,Cladonia convoluta,NBNSYS0000018361
2,Cladonia cornuta,NBNSYS0000018362
2,Cladonia crispata var. cetrariiformis,NBNSYS0000018364
4,Cladonia cryptochlorophaea,NBNSYS0000018365
3,Cladonia cyathomorpha,NBNSYS0000018366
4,Cladonia deformis,NBNSYS0000018367
2,Cladonia digitata,NBNSYS0000018368
2,Cladonia fimbriata,NBNSYS0000018369
3,Cladonia firma,NBNSYS0000018370
1,Cladonia foliacea,NBNSYS0000018372
2,Cladonia gracilis,NBNSYS0000018377
2,Cladonia macilenta,NBNSYS0000018382
4,Cladonia macrophylla,NBNSYS0000018383
3,Cladonia maxima,NBNSYS0000018384
5,Cladonia mediterranea,NBNSYS0000018385
4,Cladonia merochlorophaea,NBNSYS0000018386
2,Cladonia parasitica,NBNSYS0000018390
4,Cladonia peziziformis,NBNSYS0000018391
3,Cladonia phyllophora,NBNSYS0000018392
5,Cladonia pleurota,NBNSYS0000018393
1,Cladonia portentosa,NBNSYS0000018396
2,Cladonia pyxidata,NBNSYS0000018398
1,Cladonia rangiformis,NBNSYS0000018401
4,Cladonia rei,NBNSYS0000018403
2,Cladonia subcervicornis,NBNSYS0000018411
1,Cladonia sulphurina,NBNSYS0000018413
2,Cladonia zopfii,NBNSYS0000018419
5,Cliostomum corrugatum,NBNSYS0000018420
2,Cliostomum griffithii,NBNSYS0000018421
4,Collema bachmanianum,NBNSYS0000018427
4,Collema ceraniscum,NBNSYS0000018430
4,Collema confertum,NBNSYS0000018431
5,Collema conglomeratum,NBNSYS0000018432
3,Collema crispum var. metzleri,NBNSYS0000018434
3,Collema dichotomum,NBNSYS0000018437
2,Collema flaccidum,NBNSYS0000018439
3,Collema fragile,NBNSYS0000018440
3,Collema fragrans,NBNSYS0000018441
2,Collema fuscovirens,NBNSYS0000018443
2,Collema glebulentum,NBNSYS0000018444
3,Collema limosum,NBNSYS0000018445
2,Collema multipartitum,NBNSYS0000018446
4,Collema nigrescens,NBNSYS0000018447
4,Collema occultatum,NBNSYS0000018448
2,Collema polycarpon,NBNSYS0000018449
2,Collema subflaccidum,NBNSYS0000018451
4,Collema subnigrescens,NBNSYS0000018452
5,Dactylospora frigida,NBNSYS0000018463
3,Dactylospora lobariella,NBNSYS0000018465
2,Dactylospora parellaria,NBNSYS0000018468
4,Dactylospora urceolata,NBNSYS0000018471
2,Diplotomma alboatrum,NBNSYS0000018473
3,Poeltinula cerebrina,NBNSYS0000018477
4,Ephebe hispidula,NBNSYS0000018478
2,Ephebe lanata,NBNSYS0000018479
1,Evernia prunastri,NBNSYS0000018480
3,Farnoldia jurana,NBNSYS0000018482
3,Fuscidea austera,NBNSYS0000018485
3,Fuscidea cyathoides var. sorediata,NBNSYS0000018488
3,Fuscidea intercincta,NBNSYS0000018491
1,Gomphillus calycioides,NBNSYS0000018500
2,Heterodermia leucomelos,NBNSYS0000018509
2,Heterodermia obscurata,NBNSYS0000018510
5,Heterodermia obscurata,NBNSYS0000018510
3,Porpidia cinereoatra,NBNSYS0000018513
2,Porpidia crustulata,NBNSYS0000018515
2,Porpidia hydrophila,NBNSYS0000018518
3,Porpidia platycarpoides,NBNSYS0000018522
2,Porpidia soredizodes,NBNSYS0000018523
2,Porpidia tuberculosa,NBNSYS0000018524
3,Hymenelia prevostii,NBNSYS0000018526
3,Halecania ralfsii,NBNSYS0000018527
3,Hypogymnia farinacea,NBNSYS0000018534
1,Hypogymnia physodes,NBNSYS0000018536
3,Halecania alpivaga,NBNSYS0000018548
4,Lecania atrynoides,NBNSYS0000018549
3,Lecania baeomma,NBNSYS0000018550
3,Lecania cyrtellina,NBNSYS0000018552
4,Lecania dubitans,NBNSYS0000018553
5,Lecania fuscella,NBNSYS0000018556
3,Lecanora achariana,NBNSYS0000018560
2,Lecanora aitema,NBNSYS0000018563
2,Lecanora alboflavida,NBNSYS0000018565
2,Lecanora argentata,NBNSYS0000018568
3,Protoparmelia atriseda,NBNSYS0000018570
3,Lecanora atrosulphurea,NBNSYS0000018571
2,Protoparmelia badia,NBNSYS0000018572
2,Lecanora caesiosora,NBNSYS0000018573
2,Lecanora campestris subsp. dolomitica,NBNSYS0000018575
2,Lecanora carpinea,NBNSYS0000018576
3,Lecanora cenisia,NBNSYS0000018577
2,Lecanora chlarotera,NBNSYS0000018579
2,Lecanora confusa,NBNSYS0000018582
2,Lecanora epanora,NBNSYS0000018587
4,Lecanora epibryon,NBNSYS0000018588
2,Lecanora expallens,NBNSYS0000018589
2,Lecanora farinaria,NBNSYS0000018590
4,Lecanora frustulosa,NBNSYS0000018591
5,Lecanora fuscescens,NBNSYS0000018593
2,Lecanora gangaleoides,NBNSYS0000018594
2,Lecanora helicopis,NBNSYS0000018597
2,Lecanora intumescens,NBNSYS0000018600
2,Lecanora leptacina,NBNSYS0000018603
2,Lecanora muralis sensu auct.,NBNSYS0000018604
2,Lecanora poliophaea,NBNSYS0000018610
2,Lecanora populicola,NBNSYS0000018612
2,Lecanora praepostera,NBNSYS0000018613
2,Lecanora pulicaris,NBNSYS0000018616
4,Lecanora quercicola,NBNSYS0000018617
3,Lecanora rugosella,NBNSYS0000018618
2,Lecanora rupicola var. efflorens,NBNSYS0000018620
2,Lecanora saligna,NBNSYS0000018621
2,Lecanora stenotropa,NBNSYS0000018626
3,Lecanora strobilina,NBNSYS0000018628
2,Lecanora subaurea,NBNSYS0000018629
2,Lecanora subcarnea,NBNSYS0000018630
2,Lecanora symmicta,NBNSYS0000018633
2,Lecanora varia,NBNSYS0000018635
4,Catillaria aphana,NBNSYS0000018639
2,Miriquidica atrofulva,NBNSYS0000018643
3,Lecidea auriculata,NBNSYS0000018644
3,Lecanora cadubriae,NBNSYS0000018648
4,Lecidea commaculans,NBNSYS0000018656
3,Lecidea confluens,NBNSYS0000018657
4,Biatora cuprea,NBNSYS0000018659
3,Lecidea diducens,NBNSYS0000018661
5,Lecidea endomelaena,NBNSYS0000018662
4,Lecidea erythrophaea,NBNSYS0000018665
4,Lecidea fuliginosa,NBNSYS0000018666
2,Clauzadea immersa,NBNSYS0000018675
4,Lecidea inops,NBNSYS0000018676
3,Lecidea lapicida,NBNSYS0000018682
3,Lecidea lichenicola,NBNSYS0000018684
2,Rimularia limborina,NBNSYS0000018685
2,Lecidea lithophila,NBNSYS0000018687
2,Clauzadeana macula,NBNSYS0000018690
3,Clauzadea metzleri,NBNSYS0000018693
4,Catillaria modesta,NBNSYS0000018694
2,Protoparmelia ochrococca,NBNSYS0000018700
2,Lecanora orosthea,NBNSYS0000018701
4,Lecidea paraclitica,NBNSYS0000018702
3,Lecidea phaeops,NBNSYS0000018705
3,Adelolecia pilati,NBNSYS0000018706
4,Lecidea sarcogynoides,NBNSYS0000018713
3,Catillaria scotinodes,NBNSYS0000018714
2,Porpidia speirea,NBNSYS0000018718
2,Lecanora sulphurea,NBNSYS0000018727
2,Lecidea turgidula,NBNSYS0000018731
2,Cecidonia umbonella,NBNSYS0000018733
2,Biatora vernalis,NBNSYS0000018736
3,Lecidella carpathica,NBNSYS0000018739
2,Lecidella scabra,NBNSYS0000018745
2,Lecidella stigmatea,NBNSYS0000018746
4,Lecidella viridans,NBNSYS0000018748
4,Lecidella wulfenii,NBNSYS0000018749
2,Lecidoma demissum,NBNSYS0000018750
4,Lemmopsis arnoldiana,NBNSYS0000018751
5,Lemmopsis oblongans,NBNSYS0000018752
3,Lempholemma botryosum,NBNSYS0000018753
4,Lempholemma chalazanellum,NBNSYS0000018754
4,Lempholemma chalazanodes,NBNSYS0000018755
3,Lempholemma cladodes,NBNSYS0000018757
5,Lempholemma intricatum,NBNSYS0000018758
2,Lempholemma radiatum,NBNSYS0000018761
3,Leptogium biatorinum,NBNSYS0000018768
2,Leptogium brebissonii,NBNSYS0000018769
1,Leptogium britannicum,NBNSYS0000018770
1,Leptogium burgessii,NBNSYS0000018771
4,Leptogium byssinum,NBNSYS0000018772
3,Leptogium cochleatum,NBNSYS0000018773
3,Leptogium diffractum,NBNSYS0000018776
2,Leptogium hibernicum,NBNSYS0000018778
2,Leptogium lichenoides,NBNSYS0000018782
2,Leptogium massiliense,NBNSYS0000018783
4,Leptogium intermedium,NBNSYS0000018784
2,Leptogium plicatile,NBNSYS0000018786
2,Leptogium saturninum,NBNSYS0000018787
2,Leptogium schraderi,NBNSYS0000018788
4,Leptogium tenuissimum,NBNSYS0000018789
2,Leptogium turgidum,NBNSYS0000018791
2,Lithographa tesserata,NBNSYS0000018794
4,Megalospora tuberculosa,NBNSYS0000018798
3,Melaspilea amota,NBNSYS0000018800
5,Melaspilea leciographoides,NBNSYS0000018802
4,Melaspilea lentiginosula,NBNSYS0000018804
3,Melaspilea ochrothalamia,NBNSYS0000018805
2,Menegazzia terebrata,NBNSYS0000018808
2,Micarea adnata,NBNSYS0000018809
2,Micarea alabastrites,NBNSYS0000018810
5,Micarea assimilata,NBNSYS0000018811
2,Micarea botryoides,NBNSYS0000018813
2,Micarea denigrata,NBNSYS0000018815
5,Micarea globulosella,NBNSYS0000018816
3,Micarea hedlundii,NBNSYS0000018817
3,Micarea incrassata,NBNSYS0000018818
3,Micarea lithinella,NBNSYS0000018823
2,Micarea melaena,NBNSYS0000018825
3,Micarea misella,NBNSYS0000018827
4,Micarea nigella,NBNSYS0000018829
3,Micarea nitschkeana,NBNSYS0000018830
5,Micarea olivacea,NBNSYS0000018831
2,Micarea stipitata,NBNSYS0000018835
3,Micarea subnigrata,NBNSYS0000018837
3,Micarea synotheoides,NBNSYS0000018839
4,Micarea viridiatra,NBNSYS0000018843
3,Rimularia badioatra,NBNSYS0000018845
3,Mycoblastus affinis,NBNSYS0000018848
2,Megaspora verrucosa,NBNSYS0000018855
1,Pannaria rubiginosa,NBNSYS0000018862
1,Pleurosticta acetabulum,NBNSYS0000018864
3,Parmotrema arnoldii,NBNSYS0000018866
2,Parmelia discordans,NBNSYS0000018873
2,Hypotrachyna laevigata,NBNSYS0000018884
1,Parmelia omphalodes,NBNSYS0000018888
5,Parmelina quercina,NBNSYS0000018892
2,Hypotrachyna sinuosa,NBNSYS0000018899
2,Melanelia stygia,NBNSYS0000018901
1,Parmelia sulcata,NBNSYS0000018905
2,Parmeliella testacea,NBNSYS0000018914
2,Phaeophyscia endophoenicea,NBNSYS0000018919
2,Phlyctis argena,NBNSYS0000018924
2,Phyllopsora rosei,NBNSYS0000018925
2,Physcia dubia,NBNSYS0000018930
2,Physcia stellaris,NBNSYS0000018933
1,Physcia tenella,NBNSYS0000018934
2,Physcia tribacia,NBNSYS0000018936
2,Physcia tribacioides,NBNSYS0000018937
1,Physconia distorta,NBNSYS0000018939
2,Physconia enteroxantha,NBNSYS0000018940
2,Physconia grisea,NBNSYS0000018941
2,Physconia perisidiosa,NBNSYS0000018943
1,Pilophorus strumaticus,NBNSYS0000018944
4,Placopsis gelida,NBNSYS0000018945
2,Placynthiella uliginosa,NBNSYS0000018949
2,Platismatia norvegica,NBNSYS0000018951
2,Polychidium muscicola,NBNSYS0000018953
3,Psilolechia clavulifera,NBNSYS0000018963
1,Psora decipiens,NBNSYS0000018965
4,Psora rubiformis,NBNSYS0000018968
2,Psoroma hypnorum,NBNSYS0000018969
3,Psorotichia schaereri,NBNSYS0000018972
5,Pyrenopsis furfurea,NBNSYS0000018974
4,Euopsis granatina,NBNSYS0000018977
5,Pyrenopsis phylliscella,NBNSYS0000018979
2,Ramalina calicaris,NBNSYS0000018984
2,Ramalina cuspidata,NBNSYS0000018985
1,Ramalina farinacea,NBNSYS0000018986
1,Ramalina fastigiata,NBNSYS0000018987
1,Ramalina fraxinea,NBNSYS0000018988
3,Ramalina pollinaria,NBNSYS0000018990
2,Ramalina polymorpha,NBNSYS0000018991
2,Ramalina portuensis,NBNSYS0000018992
1,Ramalina siliquosa,NBNSYS0000018993
4,Ramalina chondrina,NBNSYS0000018995
3,Rinodina confragosa,NBNSYS0000019001
3,Rinodina conradii,NBNSYS0000019002
2,Rinodina efflorescens,NBNSYS0000019003
3,Rinodina immersa,NBNSYS0000019006
3,Rinodina interpolata,NBNSYS0000019007
3,Rinodina isidioides,NBNSYS0000019008
3,Rinodina luridescens,NBNSYS0000019010
3,Rinodina oxydata,NBNSYS0000019013
4,Rinodina pyrina,NBNSYS0000019014
2,Rinodina teichophila,NBNSYS0000019018
3,Sarcogyne clavus,NBNSYS0000019020
3,Sarcosagium campestre var. macrosporum,NBNSYS0000019024
3,Bacidia arceutina,NBNSYS0000019028
3,Scutula epiblastematica,NBNSYS0000019037
2,Siphula ceratites,NBNSYS0000019041
5,Spilonema paradoxum,NBNSYS0000019045
5,Spilonema revertens,NBNSYS0000019046
4,Sporastatia polyspora,NBNSYS0000019047
4,Squamarina lentigera,NBNSYS0000019050
3,Steinia geophana,NBNSYS0000019051
4,Stereocaulon alpinum,NBNSYS0000019052
3,Stereocaulon condensatum,NBNSYS0000019054
3,Stereocaulon dactylophyllum var. occidentale,NBNSYS0000019056
3,Stereocaulon delisei,NBNSYS0000019057
3,Stereocaulon evolutum,NBNSYS0000019058
3,Stereocaulon glareosum,NBNSYS0000019059
2,Stereocaulon nanodes,NBNSYS0000019060
2,Stereocaulon pileatum,NBNSYS0000019062
3,Stereocaulon saxatile,NBNSYS0000019063
4,Stereocaulon spathuliferum,NBNSYS0000019064
4,Stereocaulon symphycheilum,NBNSYS0000019065
5,Stereocaulon tomentosum,NBNSYS0000019066
1,Stereocaulon vesuvianum var. nodulosum,NBNSYS0000019068
3,Biatoridium delitescens,NBNSYS0000019069
3,Strangospora microhaema,NBNSYS0000019070
3,Strangospora moriformis,NBNSYS0000019071
3,Thelocarpon epibolum var. epithallinum,NBNSYS0000019078
3,Thelocarpon intermediellum,NBNSYS0000019080
3,Thelocarpon laureri,NBNSYS0000019081
3,Thelocarpon lichenicola,NBNSYS0000019082
4,Thelocarpon superellum,NBNSYS0000019086
3,Thermutis velutina,NBNSYS0000019087
3,Stereocaulon leucophaeopsis,NBNSYS0000019094
3,Toninia mesoidea,NBNSYS0000019096
4,Toninia squalida,NBNSYS0000019100
1,Tornabea scutellifera,NBNSYS0000019103
5,Trapeliopsis aeneofusca,NBNSYS0000019110
2,Trapeliopsis glaucolepidea,NBNSYS0000019113
2,Trapeliopsis granulosa,NBNSYS0000019114
2,Trapeliopsis percrenata,NBNSYS0000019115
4,Trapeliopsis viridescens,NBNSYS0000019117
2,Trapeliopsis wallrothii,NBNSYS0000019118
2,Tremolecia atrata,NBNSYS0000019119
3,Tylothallia biformigera,NBNSYS0000019120
4,Umbilicaria crustulosa,NBNSYS0000019122
1,Umbilicaria cylindrica,NBNSYS0000019123
1,Umbilicaria deusta,NBNSYS0000019124
3,Umbilicaria grisea,NBNSYS0000019125
3,Umbilicaria hirsuta,NBNSYS0000019126
2,Umbilicaria hyperborea,NBNSYS0000019127
4,Umbilicaria nylanderiana,NBNSYS0000019128
1,Umbilicaria polyphylla,NBNSYS0000019129
1,Umbilicaria polyrrhiza,NBNSYS0000019130
5,Umbilicaria spodochroa,NBNSYS0000019132
1,Umbilicaria torrefacta,NBNSYS0000019133
1,Usnea articulata,NBNSYS0000019134
2,Usnea ceratina,NBNSYS0000019136
2,Usnea flammea,NBNSYS0000019139
4,Usnea glabrata,NBNSYS0000019143
4,Usnea glabrescens,NBNSYS0000019144
2,Usnea rubicunda,NBNSYS0000019148
1,Usnea subfloridana,NBNSYS0000019149
3,Wadeana dendrographa,NBNSYS0000019154
3,Wadeana minuta,NBNSYS0000019155
3,Xylographa trunciseda,NBNSYS0000019158
3,Bactrospora corticola,NBNSYS0000019170
4,Bactrospora dryina,NBNSYS0000019171
2,Megalaria grossa,NBNSYS0000019172
3,Enterographa elaborata,NBNSYS0000019179
2,Enterographa hutchinsiae,NBNSYS0000019180
3,Enterographa sorediata,NBNSYS0000019181
2,Schismatomma umbrinum,NBNSYS0000019196
3,Opegrapha areniseda,NBNSYS0000019198
1,Opegrapha atra,NBNSYS0000019199
1,Opegrapha calcarea,NBNSYS0000019201
3,Opegrapha cesareensis,NBNSYS0000019202
1,Opegrapha gyrocarpa,NBNSYS0000019207
3,Opegrapha herbarum,NBNSYS0000019208
3,Opegrapha varia,NBNSYS0000019210
2,Opegrapha lithyrga,NBNSYS0000019211
3,Opegrapha ochrocheila,NBNSYS0000019216
3,Opegrapha prosodea,NBNSYS0000019220
3,Opegrapha pulvinata,NBNSYS0000019222
3,Opegrapha saxigena,NBNSYS0000019227
4,Opegrapha subelevata,NBNSYS0000019229
4,Opegrapha viridis,NBNSYS0000019232
3,Opegrapha vulgata,NBNSYS0000019233
3,Opegrapha brevis,NBNSYS0000019235
3,Opegrapha thelotrematis,NBNSYS0000019236
3,Ptychographa xylographoides,NBNSYS0000019238
1,Roccella fuciformis,NBNSYS0000019239
2,Corticifraga fuckelii,NBNSYS0000019276
2,Corticifraga peltigerae,NBNSYS0000019278
3,Skyttea buelliae,NBNSYS0000019286
2,Skyttea gregaria,NBNSYS0000019290
2,Unguiculariopsis lettaui,NBNSYS0000019291
3,Xerotrema megalospora,NBNSYS0000019306
1,Lobaria amplissima,NBNSYS0000019310
1,Lobaria pulmonaria,NBNSYS0000019311
1,Lobaria scrobiculata,NBNSYS0000019312
1,Lobaria virens,NBNSYS0000019313
2,Massalongia carnosa,NBNSYS0000019314
1,Nephroma arcticum,NBNSYS0000019316
1,Nephroma laevigatum,NBNSYS0000019317
1,Nephroma parile,NBNSYS0000019318
5,Nephroma resupinatum,NBNSYS0000019319
2,Peltigera canina,NBNSYS0000019322
1,Peltigera collina,NBNSYS0000019323
2,Peltigera degenii,NBNSYS0000019324
1,Peltigera horizontalis,NBNSYS0000019327
4,Peltigera lepidophora,NBNSYS0000019329
1,Peltigera leucophlebia,NBNSYS0000019330
3,Peltigera malacea,NBNSYS0000019331
1,Peltigera membranacea,NBNSYS0000019332
4,Peltigera scabrosa,NBNSYS0000019337
4,Peltigera venosa,NBNSYS0000019338
3,Placynthium asperellum,NBNSYS0000019339
2,Placynthium flabellosum,NBNSYS0000019340
4,Placynthium lismorense,NBNSYS0000019342
1,Placynthium nigrum,NBNSYS0000019344
4,Placynthium pannariellum,NBNSYS0000019345
2,Placynthium subradiatum,NBNSYS0000019347
3,Placynthium tantaleum,NBNSYS0000019348
2,Pseudocyphellaria intricata,NBNSYS0000019352
4,Pseudocyphellaria lacerata,NBNSYS0000019353
2,Pseudocyphellaria norvegica,NBNSYS0000019354
3,Solorina bispora var. monospora,NBNSYS0000019357
1,Solorina crocea,NBNSYS0000019358
1,Solorina saccata,NBNSYS0000019359
1,Solorina spongiosa,NBNSYS0000019360
4,Sticta canariensis,NBNSYS0000019361
1,Sticta limbata,NBNSYS0000019363
1,Sticta sylvatica,NBNSYS0000019364
1,Ochrolechia androgyna,NBNSYS0000019365
2,Pertusaria amarescens,NBNSYS0000019379
4,Pertusaria bryontha,NBNSYS0000019381
3,Pertusaria chiodectonoides,NBNSYS0000019384
2,Pertusaria coccodes,NBNSYS0000019385
1,Pertusaria corallina,NBNSYS0000019387
2,Pertusaria coronata,NBNSYS0000019388
2,Pertusaria dactylina,NBNSYS0000019389
2,Pertusaria excludens,NBNSYS0000019391
2,Pertusaria flavicans,NBNSYS0000019392
4,Pertusaria glomerata,NBNSYS0000019394
2,Pertusaria hymenea,NBNSYS0000019396
2,Pertusaria lactescens,NBNSYS0000019398
2,Pertusaria leioplaca,NBNSYS0000019399
4,Pertusaria melanochlora,NBNSYS0000019401
4,Pertusaria monogona,NBNSYS0000019402
2,Pertusaria multipuncta,NBNSYS0000019403
2,Pertusaria oculata,NBNSYS0000019404
2,Pertusaria ophthalmiza,NBNSYS0000019405
1,Pertusaria pertusa,NBNSYS0000019407
5,Pertusaria polythecia,NBNSYS0000019408
2,Pertusaria pseudocorallina,NBNSYS0000019409
4,Pertusaria amara f. pulvinata,NBNSYS0000019410
5,Pertusaria pustulata,NBNSYS0000019412
5,Thelenella modesta,NBNSYS0000019418
4,Thamnogalla crombiei,NBNSYS0000019872
4,Acrocordia cavata,NBNSYS0000019873
3,Acrocordia macrospora,NBNSYS0000019876
2,Acrocordia salweyi,NBNSYS0000019877
3,Porina ahlesiana,NBNSYS0000019883
3,Porina borreri,NBNSYS0000019884
4,Porina chlorotica f. tenuifera,NBNSYS0000019886
3,Porina curnowii,NBNSYS0000019888
3,Porina guentheri var. lucens,NBNSYS0000019890
3,Porina interjungens,NBNSYS0000019894
2,Porina lectissima,NBNSYS0000019895
2,Porina leptalea,NBNSYS0000019896
2,Pyrenula chlorospila,NBNSYS0000019899
3,Pyrenula dermatodes,NBNSYS0000019900
3,Pyrenula laevigata,NBNSYS0000019901
2,Pyrenula occidentalis,NBNSYS0000019903
4,Pyrenula nitida,NBNSYS0000019904
3,Strigula jamesii,NBNSYS0000019906
3,Strigula taylorii,NBNSYS0000019909
3,Rhagadostoma lichenicola,NBNSYS0000020155
4,Adelococcus alpestris,NBNSYS0000020194
3,Roselliniella cladoniae,NBNSYS0000020195
3,Roselliniella nephromatis,NBNSYS0000020197
5,Neolamya peltigerae,NBNSYS0000020380
4,Caloplaca aractina,NBNSYS0000020512
5,Caloplaca atroflava,NBNSYS0000020515
3,Caloplaca cerinella,NBNSYS0000020520
3,Caloplaca chalybaea,NBNSYS0000020521
5,Caloplaca chrysophthalma,NBNSYS0000020523
4,Caloplaca concilians,NBNSYS0000020527
3,Caloplaca crenularia,NBNSYS0000020528
1,Caloplaca crenularia,NBNSYS0000020528
2,Caloplaca crenulatella,NBNSYS0000020529
1,Caloplaca decipiens,NBNSYS0000020530
2,Caloplaca flavorubescens,NBNSYS0000020534
2,Caloplaca flavovirescens,NBNSYS0000020535
3,Caloplaca granulosa,NBNSYS0000020537
4,Caloplaca haematites,NBNSYS0000020538
5,Caloplaca irrubescens,NBNSYS0000020541
3,Caloplaca luteoalba,NBNSYS0000020545
2,Caloplaca microthallina,NBNSYS0000020547
4,Caloplaca nivalis,NBNSYS0000020548
2,Caloplaca obliterans,NBNSYS0000020549
2,Caloplaca ochracea,NBNSYS0000020551
5,Caloplaca pollinii,NBNSYS0000020553
1,Caloplaca saxicola,NBNSYS0000020556
3,Caloplaca scopularis,NBNSYS0000020557
2,Caloplaca stillicidiorum,NBNSYS0000020558
1,Caloplaca teicholyta,NBNSYS0000020560
1,Caloplaca thallincola,NBNSYS0000020561
1,Caloplaca verruculifera,NBNSYS0000020565
4,Caloplaca virescens,NBNSYS0000020566
2,Fulgensia fulgens,NBNSYS0000020569
1,Protoblastenia rupestris,NBNSYS0000020575
4,Teloschistes chrysophthalmus,NBNSYS0000020577
1,Teloschistes flavicans,NBNSYS0000020578
1,Xanthoria,NBNSYS0000020579
1,Xanthoria calcicola,NBNSYS0000020580
