"start_day","start_month","end_day","end_month","stage","taxon","tvk"
1,5,30,9,"mature","Bryum caespiticium","NBNSYS0000036615"
1,5,30,9,"mature","Bryum archangelicum","NHMSYS0000309475"
1,5,30,9,"mature","Bryum creberrimum","NHMSYS0000309486"
1,5,30,9,"mature","Bryum salinum","NHMSYS0000309514"
