tvk,code,taxon
NBNSYS0000036718,4,Ulota drummondii
NBNSYS0000036723,4,Ulota hutchinsiae
NBNSYS0000036724,1,Ulota phyllantha
NHMSYS0000310825,4,Warnstorfia
NHMSYS0000310826,4,Warnstorfia exannulata
NHMSYS0000310827,4,Warnstorfia fluitans
NHMSYS0000310828,1,Weissia
NHMSYS0000310829,3,Weissia brachycarpa
NHMSYS0000310830,4,Weissia brachycarpa var. brachycarpa
NHMSYS0000310831,4,Weissia brachycarpa var. obliqua
NBNSYS0000159073,4,Weissia condensa
NBNSYS0000036403,2,Weissia controversa
NHMSYS0000310833,4,Weissia controversa var. controversa
NHMSYS0000841019,4,Weissia controversa var. crispata
NHMSYS0000310834,4,Weissia controversa var. densifolia
NHMSYS0000842170,5,Weissia controversa var. wimmeriana
NBNSYS0000036420,5,Weissia levieri
NBNSYS0000036417,1,Weissia longifolia
NHMSYS0000310838,4,Weissia longifolia var. angustifolia
NHMSYS0000310839,4,Weissia longifolia var. longifolia
NHMSYS0000310842,5,Weissia mittenii
NBNSYS0000036415,5,Weissia multicapsularis
NBNSYS0000036406,4,Weissia perssonii
NBNSYS0000036413,5,Weissia rostellata
NBNSYS0000036407,4,Weissia rutilans
NHMSYS0000310843,5,Weissia squarrosa
NHMSYS0000310844,5,Weissia sterilis
NHMSYS0000310574,1,Zygodon
NHMSYS0000310576,3,Zygodon conoideus
NHMSYS0020706175,3,Zygodon conoideus var. conoideus
NHMSYS0000310578,5,Zygodon conoideus var. lingulatus
NHMSYS0000310579,4,Zygodon forsteri
NHMSYS0000310580,4,Zygodon gracilis
NHMSYS0000310581,4,Zygodon rupestris
NHMSYS0000310582,3,Zygodon viridissimus
NHMSYS0000310583,3,Zygodon viridissimus var. stirtonii
NHMSYS0000310584,3,Zygodon viridissimus var. viridissimus
