taxon,tvk,start_day,start_month,end_day,end_month,stage
Coronella austriaca,NHMSYS0000332360,1,3,30,11,mature
Epidalea calamita,NHMSYS0020194825,1,4,30,9,mature
Ichthyosaura alpestris,NHMSYS0020740241,1,2,30,11,mature
Lacerta agilis,NBNSYS0000005070,1,3,31,10,mature
Lithobates catesbeianus,NHMSYS0020194859,1,3,30,11,mature
Pelophylax esculentus,NHMSYS0020194861,1,3,30,11,mature
Pelophylax ridibundus,NHMSYS0020194860,1,2,31,12,mature
Vipera berus,NBNSYS0000005075,1,1,30,11,mature
