tvk,code,taxon
NHMSYS0020309130,2,Cymus claviculus
NHMSYS0020309131,2,Cymus glandicolor
NHMSYS0020309132,2,Cymus melanocephalus
NHMSYS0020309134,1,Cyphostethus tristriatus
NHMSYS0020309136,1,Cyrtorhinus caricis
NHMSYS0020309142,1,Deraeocoris (Deraeocoris) flavilinea
NHMSYS0020309143,2,Deraeocoris (Deraeocoris) olivaceus
NHMSYS0020309144,1,Deraeocoris (Deraeocoris) ruber
NHMSYS0020309145,2,Deraeocoris (Deraeocoris) scutellaris
NHMSYS0020309147,2,Deraeocoris (Knightocapsus) lutescens
NHMSYS0020309149,2,Derephysia (Derephysia) foliacea
NHMSYS0020309152,1,Dichrooscytus gustavi
NHMSYS0020309153,1,Dichrooscytus rufipennis
NHMSYS0020309155,2,Dicranocephalus agilis
NHMSYS0020309156,2,Dicranocephalus medius
NHMSYS0020309158,2,Dictyla convergens
NHMSYS0020309160,2,Dictyonota fuliginosa
NHMSYS0020309161,2,Dictyonota strichnocera
NHMSYS0020309165,2,Dicyphus (Brachyceroea) annulatus
NHMSYS0020309166,2,Dicyphus (Brachyceroea) globulifer
NHMSYS0020309168,4,Dicyphus (Dicyphus) constrictus
NHMSYS0020309169,2,Dicyphus (Dicyphus) epilobii
NHMSYS0020309170,2,Dicyphus (Dicyphus) errans
NHMSYS0020309171,2,Dicyphus (Dicyphus) stachydis
NHMSYS0020309173,3,Dicyphus (Idolocoris) pallicornis
NHMSYS0020309177,1,Dolycoris baccarum
NHMSYS0020309181,3,Drymus (Drymus) latus
NHMSYS0020309182,3,Drymus (Drymus) pilicornis
NHMSYS0020309183,3,Drymus (Drymus) pilipes
NHMSYS0020309185,2,Drymus (Sylvadrymus) brunneus
NHMSYS0020309186,3,Drymus (Sylvadrymus) pumilio
NHMSYS0020309187,2,Drymus (Sylvadrymus) ryei
NHMSYS0020309188,2,Drymus (Sylvadrymus) sylvaticus
NHMSYS0020309191,2,Dryophilocoris (Dryophilocoris) flavoquadrimaculatus
