code,taxon,tvk
3,Geranium macrorrhizum,NBNSYS0000003154
2,Geranium columbinum,NBNSYS0000003156
1,Geranium dissectum,NBNSYS0000003157
2,Geranium rotundifolium,NBNSYS0000003158
2,Geranium molle,NBNSYS0000003159
2,Geranium pusillum,NBNSYS0000003160
2,Geranium lucidum,NBNSYS0000003161
1,Geranium robertianum,NBNSYS0000003162
4,Geranium robertianum subsp. celticum,NBNSYS0000003163
1,Oxalis acetosella,NBNSYS0000003175
2,Oxalis corniculata,NBNSYS0000003176
3,Oxalis dillenii,NBNSYS0000003177
2,Oxalis stricta,NBNSYS0000003178
3,Oxalis megalorrhiza,NBNSYS0000003179
2,Oxalis articulata,NBNSYS0000003180
2,Oxalis debilis,NBNSYS0000003181
3,Oxalis tetraphylla,NBNSYS0000003183
2,Oxalis pes-caprae,NBNSYS0000003184
2,Oxalis incarnata,NBNSYS0000003185
2,Impatiens noli-tangere,NBNSYS0000003186
2,Impatiens capensis,NBNSYS0000003187
2,Impatiens parviflora,NBNSYS0000003188
1,Impatiens glandulifera,NBNSYS0000003189
1,Acer pseudoplatanus,NBNSYS0000003191
2,Acer platanoides,NBNSYS0000003192
1,Acer campestre,NBNSYS0000003193
1,Ilex aquifolium,NBNSYS0000003194
1,Euonymus europaeus,NBNSYS0000003195
2,Buxus sempervirens,NBNSYS0000003197
2,Rhamnus cathartica,NBNSYS0000003198
3,Rhamnus alaternus,NBNSYS0000003199
2,Lupinus nootkatensis,NBNSYS0000003202
2,Lupinus arboreus,NBNSYS0000003203
2,Genista tinctoria,NBNSYS0000003206
2,Genista anglica,NBNSYS0000003207
3,Genista pilosa,NBNSYS0000003208
2,Spartium junceum,NBNSYS0000003209
1,Ulex europaeus,NBNSYS0000003211
2,Ulex minor,NBNSYS0000003213
2,Cytisus scoparius,NBNSYS0000003214
2,Ononis repens,NBNSYS0000003215
2,Ononis spinosa,NBNSYS0000003217
3,Ononis reclinata,NBNSYS0000003218
2,Medicago sativa subsp. falcata,NBNSYS0000003219
2,Medicago sativa subsp. sativa,NBNSYS0000003221
2,Medicago lupulina,NBNSYS0000003222
3,Medicago polymorpha,NBNSYS0000003224
2,Melilotus altissimus,NBNSYS0000003226
2,Melilotus indicus,NBNSYS0000003229
2,Trifolium ornithopodioides,NBNSYS0000003230
1,Trifolium pratense,NBNSYS0000003231
2,Trifolium medium,NBNSYS0000003233
2,Trifolium squamosum,NBNSYS0000003234
2,Trifolium stellatum,NBNSYS0000003235
3,Trifolium incarnatum subsp. incarnatum,NBNSYS0000003236
2,Trifolium arvense,NBNSYS0000003238
2,Trifolium striatum,NBNSYS0000003239
3,Trifolium scabrum,NBNSYS0000003240
3,Trifolium bocconei,NBNSYS0000003241
2,Trifolium subterraneum,NBNSYS0000003242
3,Trifolium strictum,NBNSYS0000003243
3,Trifolium glomeratum,NBNSYS0000003244
2,Trifolium suffocatum,NBNSYS0000003245
2,Trifolium hybridum,NBNSYS0000003246
1,Trifolium repens,NBNSYS0000003247
2,Trifolium fragiferum,NBNSYS0000003248
3,Trifolium resupinatum,NBNSYS0000003249
3,Trifolium aureum,NBNSYS0000003251
2,Trifolium dubium,NBNSYS0000003252
2,Trifolium micranthum,NBNSYS0000003253
2,Trifolium occidentale,NBNSYS0000003254
2,Anthyllis vulneraria,NBNSYS0000003255
1,Lotus corniculatus,NBNSYS0000003258
2,Lotus pedunculatus,NBNSYS0000003260
3,Lotus subbiflorus,NBNSYS0000003261
3,Lotus angustissimus,NBNSYS0000003262
3,Tetragonolobus maritimus,NBNSYS0000003263
2,Galega officinalis,NBNSYS0000003264
2,Robinia pseudoacacia,NBNSYS0000003265
2,Colutea arborescens,NBNSYS0000003266
2,Astragalus danicus,NBNSYS0000003267
3,Astragalus alpinus,NBNSYS0000003268
2,Astragalus glycyphyllos,NBNSYS0000003269
4,Astragalus odoratus,NBNSYS0000003271
3,Oxytropis campestris,NBNSYS0000003273
2,Ornithopus perpusillus,NBNSYS0000003274
2,Securigera varia,NBNSYS0000003276
3,Coronilla valentina,NBNSYS0000003277
2,Hippocrepis comosa,NBNSYS0000003278
2,Onobrychis viciifolia,NBNSYS0000003279
2,Vicia hirsuta,NBNSYS0000003280
3,Vicia parviflora,NBNSYS0000003282
2,Vicia cracca,NBNSYS0000003283
3,Vicia tenuifolia,NBNSYS0000003284
2,Vicia villosa,NBNSYS0000003285
3,Vicia orobus,NBNSYS0000003288
2,Vicia sylvatica,NBNSYS0000003289
2,Vicia sepium,NBNSYS0000003290
3,Vicia lutea,NBNSYS0000003291
2,Vicia sativa subsp. nigra,NBNSYS0000003294
3,Vicia lathyroides,NBNSYS0000003295
3,Vicia bithynica,NBNSYS0000003296
3,Vicia narbonensis,NBNSYS0000003297
2,Lathyrus aphaca,NBNSYS0000003298
2,Lathyrus nissolia,NBNSYS0000003299
3,Lathyrus hirsutus,NBNSYS0000003300
2,Lathyrus pratensis,NBNSYS0000003301
2,Lathyrus tuberosus,NBNSYS0000003302
2,Lathyrus sylvestris,NBNSYS0000003303
4,Lathyrus heterophyllus,NBNSYS0000003304
2,Lathyrus latifolius,NBNSYS0000003305
2,Lathyrus palustris,NBNSYS0000003306
2,Lathyrus japonicus,NBNSYS0000003307
4,Physocarpus opulifolius,NBNSYS0000003311
3,Spiraea salicifolia,NBNSYS0000003313
3,Spiraea douglasii,NBNSYS0000003314
2,Filipendula vulgaris,NBNSYS0000003315
1,Filipendula ulmaria,NBNSYS0000003316
2,Rubus chamaemorus,NBNSYS0000003317
2,Rubus saxatilis,NBNSYS0000003318
3,Rubus arcticus,NBNSYS0000003319
3,Rubus odoratus,NBNSYS0000003320
3,Rubus parviflorus,NBNSYS0000003321
1,Rubus idaeus,NBNSYS0000003322
3,Rubus phoenicolasius,NBNSYS0000003323
3,Rubus spectabilis,NBNSYS0000003324
2,Rubus caesius,NBNSYS0000003325
1,Rubus fruticosus agg.,NBNSYS0000003328
2,Potentilla fruticosa,NBNSYS0000003337
2,Potentilla sterilis,NBNSYS0000003339
3,Potentilla rupestris,NBNSYS0000003340
2,Potentilla argentea,NBNSYS0000003342
3,Potentilla recta,NBNSYS0000003343
3,Potentilla norvegica,NBNSYS0000003344
3,Potentilla intermedia,NBNSYS0000003345
2,Potentilla erecta,NBNSYS0000003349
1,Potentilla reptans,NBNSYS0000003354
3,Sibbaldia procumbens,NBNSYS0000003356
2,Fragaria vesca,NBNSYS0000003358
1,Geum urbanum,NBNSYS0000003361
3,Geum macrophyllum,NBNSYS0000003362
2,Geum rivale,NBNSYS0000003363
2,Dryas octopetala,NBNSYS0000003365
2,Agrimonia eupatoria,NBNSYS0000003366
3,Agrimonia procera,NBNSYS0000003367
4,Aremonia agrimonioides,NBNSYS0000003368
2,Alchemilla alpina,NBNSYS0000003369
2,Alchemilla conjuncta,NBNSYS0000003370
2,Alchemilla vulgaris agg.,NBNSYS0000003371
3,Alchemilla glaucescens,NBNSYS0000003372
4,Alchemilla subcrenata,NBNSYS0000003375
4,Alchemilla minima,NBNSYS0000003376
3,Alchemilla monticola,NBNSYS0000003377
4,Alchemilla acutiloba,NBNSYS0000003378
3,Alchemilla xanthochlora,NBNSYS0000003379
3,Alchemilla glomerulans,NBNSYS0000003380
2,Alchemilla mollis,NBNSYS0000003383
2,Sanguisorba officinalis,NBNSYS0000003387
4,Sanguisorba canadensis,NBNSYS0000003388
3,Rosa stylosa,NBNSYS0000003400
4,Rosa obtusifolia,NBNSYS0000003404
3,Rosa sherardii,NBNSYS0000003406
4,Rosa agrestis,NBNSYS0000003410
2,Prunus spinosa,NBNSYS0000003412
2,Prunus domestica,NBNSYS0000003413
3,Prunus domestica subsp. insititia,NBNSYS0000003415
2,Prunus cerasifera,NBNSYS0000003416
2,Prunus avium,NBNSYS0000003417
3,Prunus cerasus,NBNSYS0000003418
2,Prunus padus,NBNSYS0000003419
2,Prunus laurocerasus,NBNSYS0000003420
2,Prunus lusitanica,NBNSYS0000003421
3,Cotoneaster simonsii,NBNSYS0000003424
1,Crataegus monogyna,NBNSYS0000003430
3,Crataegus crus-galli,NBNSYS0000003434
2,Mespilus germanica,NBNSYS0000003436
2,Sorbus aucuparia,NBNSYS0000003438
3,Sorbus domestica,NBNSYS0000003439
2,Sorbus intermedia,NBNSYS0000003442
2,Sorbus aria,NBNSYS0000003448
3,Sorbus latifolia agg.,NBNSYS0000003456
2,Sorbus torminalis,NBNSYS0000003460
3,Pyrus cordata,NBNSYS0000003462
2,Sedum rosea,NBNSYS0000003466
2,Sedum telephium,NBNSYS0000003467
2,Sedum dasyphyllum,NBNSYS0000003471
2,Sedum album,NBNSYS0000003473
4,Sedum lydium,NBNSYS0000003476
2,Sedum acre,NBNSYS0000003477
3,Sedum sexangulare,NBNSYS0000003478
2,Sedum rupestre,NBNSYS0000003482
2,Sedum villosum,NBNSYS0000003483
2,Sempervivum tectorum,NBNSYS0000003485
2,Umbilicus rupestris,NBNSYS0000003488
3,Saxifraga nivalis,NBNSYS0000003489
2,Saxifraga stellaris,NBNSYS0000003490
3,Saxifraga hirculus,NBNSYS0000003491
3,Saxifraga umbrosa,NBNSYS0000003492
3,Saxifraga spathularis,NBNSYS0000003493
3,Saxifraga hirsuta,NBNSYS0000003495
3,Saxifraga cymbalaria,NBNSYS0000003497
2,Saxifraga tridactylites,NBNSYS0000003498
2,Saxifraga granulata,NBNSYS0000003499
3,Saxifraga cernua,NBNSYS0000003500
3,Saxifraga rivularis,NBNSYS0000003501
3,Saxifraga cespitosa,NBNSYS0000003502
3,Saxifraga rosacea subsp. rosacea,NBNSYS0000003504
2,Saxifraga hypnoides,NBNSYS0000003505
2,Saxifraga aizoides,NBNSYS0000003506
2,Saxifraga oppositifolia,NBNSYS0000003507
2,Chrysosplenium oppositifolium,NBNSYS0000003510
2,Chrysosplenium alternifolium,NBNSYS0000003511
2,Parnassia palustris,NBNSYS0000003512
2,Ribes rubrum,NBNSYS0000003513
2,Ribes nigrum,NBNSYS0000003515
1,Ribes sanguineum,NBNSYS0000003516
3,Ribes alpinum,NBNSYS0000003517
1,Ribes uva-crispa,NBNSYS0000003518
2,Drosera rotundifolia,NBNSYS0000003519
2,Drosera intermedia,NBNSYS0000003522
3,Sarracenia purpurea,NBNSYS0000003523
1,Lythrum salicaria,NBNSYS0000003524
3,Lythrum hyssopifolia,NBNSYS0000003525
3,Daphne mezereum,NBNSYS0000003530
2,Daphne laureola,NBNSYS0000003531
2,Hippophae rhamnoides,NBNSYS0000003533
3,Ludwigia palustris,NBNSYS0000003534
2,Epilobium hirsutum,NBNSYS0000003536
2,Epilobium montanum,NBNSYS0000003546
2,Epilobium lanceolatum,NBNSYS0000003551
2,Epilobium tetragonum,NBNSYS0000003567
3,Epilobium tetragonum,NBNSYS0000003567
2,Epilobium palustre,NBNSYS0000003584
2,Epilobium anagallidifolium,NBNSYS0000003587
1,Chamerion angustifolium,NBNSYS0000003598
3,Oenothera biennis,NBNSYS0000003599
3,Oenothera stricta,NBNSYS0000003601
2,Fuchsia magellanica,NBNSYS0000003603
2,Circaea lutetiana,NBNSYS0000003604
2,Circaea alpina,NBNSYS0000003606
2,Myriophyllum verticillatum,NBNSYS0000003607
2,Myriophyllum spicatum,NBNSYS0000003608
2,Myriophyllum alterniflorum,NBNSYS0000003610
2,Hippuris vulgaris,NBNSYS0000003614
2,Callitriche obtusangula,NBNSYS0000003618
2,Callitriche hermaphroditica,NBNSYS0000003620
3,Callitriche truncata,NBNSYS0000003621
3,Callitriche brutia,NBNSYS0000003623
1,Viscum album,NBNSYS0000003624
2,Thesium humifusum,NBNSYS0000003625
2,Cornus sanguinea,NBNSYS0000003626
2,Cornus sericea,NBNSYS0000003627
3,Cornus mas,NBNSYS0000003628
2,Cornus suecica,NBNSYS0000003629
1,Hedera helix,NBNSYS0000003630
2,Myrica gale,NBNSYS0000003631
2,Hydrocotyle vulgaris,NBNSYS0000003633
2,Sanicula europaea,NBNSYS0000003634
3,Astrantia major,NBNSYS0000003635
2,Eryngium maritimum,NBNSYS0000003636
3,Eryngium campestre,NBNSYS0000003637
2,Chaerophyllum temulum,NBNSYS0000003638
3,Chaerophyllum aureum,NBNSYS0000003639
1,Anthriscus sylvestris,NBNSYS0000003641
3,Anthriscus cerefolium,NBNSYS0000003642
2,Scandix pecten-veneris,NBNSYS0000003643
3,Scandix australis,NBNSYS0000003644
2,Myrrhis odorata,NBNSYS0000003645
2,Torilis japonica,NBNSYS0000003646
2,Coriandrum sativum,NBNSYS0000003651
2,Smyrnium olusatrum,NBNSYS0000003652
3,Smyrnium perfoliatum,NBNSYS0000003653
3,Physospermum cornubiense,NBNSYS0000003654
2,Conium maculatum,NBNSYS0000003655
3,Bupleurum fruticosum,NBNSYS0000003656
3,Bupleurum rotundifolium,NBNSYS0000003657
3,Bupleurum baldense,NBNSYS0000003658
3,Bupleurum tenuissimum,NBNSYS0000003659
3,Bupleurum falcatum,NBNSYS0000003660
3,Trinia glauca,NBNSYS0000003662
2,Apium graveolens,NBNSYS0000003663
2,Apium nodiflorum,NBNSYS0000003666
4,Apium nodiflorum x repens,NBNSYS0000003667
4,Apium repens,NBNSYS0000003668
2,Sison amomum,NBNSYS0000003673
3,Cicuta virosa,NBNSYS0000003674
2,Ammi majus,NBNSYS0000003675
3,Ammi visnaga,NBNSYS0000003676
2,Falcaria vulgaris,NBNSYS0000003677
2,Carum carvi,NBNSYS0000003679
3,Bunium bulbocastanum,NBNSYS0000003680
2,Conopodium majus,NBNSYS0000003681
2,Pimpinella saxifraga,NBNSYS0000003682
1,Aegopodium podagraria,NBNSYS0000003684
3,Sium latifolium,NBNSYS0000003685
2,Crithmum maritimum,NBNSYS0000003687
2,Oenanthe fistulosa,NBNSYS0000003689
2,Oenanthe pimpinelloides,NBNSYS0000003690
2,Oenanthe crocata,NBNSYS0000003693
2,Oenanthe fluviatilis,NBNSYS0000003695
2,Aethusa cynapium,NBNSYS0000003696
2,Anethum graveolens,NBNSYS0000003698
2,Silaum silaus,NBNSYS0000003699
2,Meum athamanticum,NBNSYS0000003700
3,Selinum carvifolia,NBNSYS0000003701
2,Ligusticum scoticum,NBNSYS0000003702
2,Angelica sylvestris,NBNSYS0000003703
2,Angelica archangelica,NBNSYS0000003704
3,Peucedanum officinale,NBNSYS0000003706
2,Pastinaca sativa,NBNSYS0000003709
1,Heracleum sphondylium,NBNSYS0000003710
2,Heracleum mantegazzianum,NBNSYS0000003711
3,Tordylium maximum,NBNSYS0000003713
1,Bryonia dioica,NBNSYS0000003717
3,Asarum europaeum,NBNSYS0000003718
2,Aristolochia clematitis,NBNSYS0000003719
3,Aristolochia rotunda,NBNSYS0000003720
1,Mercurialis perennis,NBNSYS0000003721
2,Mercurialis annua,NBNSYS0000003722
3,Euphorbia peplis,NBNSYS0000003724
2,Euphorbia lathyris,NBNSYS0000003725
3,Euphorbia corallioides,NBNSYS0000003727
3,Euphorbia hyberna,NBNSYS0000003728
3,Euphorbia dulcis,NBNSYS0000003729
2,Euphorbia platyphyllos,NBNSYS0000003730
2,Euphorbia helioscopia,NBNSYS0000003732
2,Euphorbia peplus,NBNSYS0000003733
2,Euphorbia exigua,NBNSYS0000003734
2,Euphorbia portlandica,NBNSYS0000003735
2,Euphorbia paralias,NBNSYS0000003736
3,Euphorbia esula,NBNSYS0000003739
3,Euphorbia cyparissias,NBNSYS0000003740
2,Euphorbia amygdaloides,NBNSYS0000003741
2,Polygonum arenastrum,NBNSYS0000003745
2,Polygonum maritimum,NBNSYS0000003747
2,Persicaria bistorta,NBNSYS0000003750
2,Persicaria maculosa,NBNSYS0000003753
3,Fallopia dumetorum,NBNSYS0000003759
1,Fallopia baldschuanica,NBNSYS0000003761
3,Persicaria wallichii,NBNSYS0000003765
2,Fagopyrum esculentum,NBNSYS0000003767
3,Koenigia islandica,NBNSYS0000003770
2,Oxyria digyna,NBNSYS0000003772
1,Rumex acetosella,NBNSYS0000003774
1,Rumex acetosa,NBNSYS0000003778
3,Rumex scutatus,NBNSYS0000003779
4,Rumex confertus,NBNSYS0000003782
2,Rumex aquaticus,NBNSYS0000003783
2,Rumex longifolius,NBNSYS0000003784
3,Rumex cristatus,NBNSYS0000003785
3,Rumex patientia,NBNSYS0000003786
1,Rumex crispus,NBNSYS0000003789
1,Rumex obtusifolius,NBNSYS0000003791
2,Rumex pulcher,NBNSYS0000003795
2,Rumex sanguineus,NBNSYS0000003796
2,Rumex conglomeratus,NBNSYS0000003797
3,Rumex rupestris,NBNSYS0000003798
2,Rumex maritimus,NBNSYS0000003800
4,Rumex frutescens,NBNSYS0000003802
2,Parietaria judaica,NBNSYS0000003804
2,Soleirolia soleirolii,NBNSYS0000003805
2,Urtica urens,NBNSYS0000003806
1,Urtica dioica,NBNSYS0000003807
2,Humulus lupulus,NBNSYS0000003809
2,Ulmus procera,NBNSYS0000003812
3,Ulmus minor subsp. angustifolia,NBNSYS0000003813
4,Ulmus plotii,NBNSYS0000003822
2,Ficus carica,NBNSYS0000003823
2,Betula pendula,NBNSYS0000003827
2,Betula pubescens,NBNSYS0000003829
3,Betula pubescens subsp. tortuosa,NBNSYS0000003830
3,Betula nana,NBNSYS0000003832
2,Alnus incana,NBNSYS0000003836
2,Carpinus betulus,NBNSYS0000003838
1,Corylus avellana,NBNSYS0000003839
1,Fagus sylvatica,NBNSYS0000003840
2,Quercus cerris,NBNSYS0000003843
2,Quercus ilex,NBNSYS0000003844
1,Quercus robur,NBNSYS0000003845
2,Populus alba,NBNSYS0000003849
2,Populus tremula,NBNSYS0000003851
2,Populus nigra 'Italica',NBNSYS0000003853
2,Salix pentandra,NBNSYS0000003858
2,Salix alba,NBNSYS0000003859
2,Salix triandra,NBNSYS0000003862
2,Salix purpurea,NBNSYS0000003863
4,Salix acutifolia,NBNSYS0000003865
2,Salix viminalis,NBNSYS0000003866
2,Salix caprea,NBNSYS0000003868
2,Salix cinerea,NBNSYS0000003871
3,Salix cinerea subsp. oleifolia,NBNSYS0000003873
2,Salix aurita,NBNSYS0000003874
3,Salix myrsinifolia,NBNSYS0000003875
3,Salix phylicifolia,NBNSYS0000003876
2,Salix repens,NBNSYS0000003877
3,Salix lapponum,NBNSYS0000003880
3,Salix lanata,NBNSYS0000003881
3,Salix arbuscula,NBNSYS0000003882
3,Salix myrsinites,NBNSYS0000003883
3,Salix herbacea,NBNSYS0000003884
3,Salix reticulata,NBNSYS0000003885
2,Rhododendron ponticum,NBNSYS0000003888
2,Rhododendron luteum,NBNSYS0000003889
3,Kalmia polifolia,NBNSYS0000003891
3,Kalmia angustifolia,NBNSYS0000003892
2,Phyllodoce caerulea,NBNSYS0000003893
2,Andromeda polifolia,NBNSYS0000003895
2,Gaultheria shallon,NBNSYS0000003896
3,Gaultheria procumbens,NBNSYS0000003897
2,Arbutus unedo,NBNSYS0000003899
1,Calluna vulgaris,NBNSYS0000003902
2,Erica tetralix,NBNSYS0000003903
2,Erica ciliaris,NBNSYS0000003907
2,Erica cinerea,NBNSYS0000003909
3,Erica terminalis,NBNSYS0000003910
3,Erica lusitanica,NBNSYS0000003911
2,Erica vagans,NBNSYS0000003913
2,Vaccinium vitis-idaea,NBNSYS0000003914
1,Vaccinium myrtillus,NBNSYS0000003915
2,Vaccinium uliginosum,NBNSYS0000003917
2,Vaccinium oxycoccos,NBNSYS0000003918
2,Vaccinium microcarpum,NBNSYS0000003919
3,Vaccinium macrocarpon,NBNSYS0000003920
2,Primula farinosa,NBNSYS0000003924
2,Primula scotica,NBNSYS0000003925
1,Primula veris,NBNSYS0000003926
2,Primula elatior,NBNSYS0000003928
2,Hottonia palustris,NBNSYS0000003932
3,Cyclamen hederifolium,NBNSYS0000003933
2,Lysimachia nemorum,NBNSYS0000003934
1,Lysimachia nummularia,NBNSYS0000003935
2,Lysimachia vulgaris,NBNSYS0000003936
3,Lysimachia ciliata,NBNSYS0000003937
2,Lysimachia punctata,NBNSYS0000003938
3,Lysimachia thyrsiflora,NBNSYS0000003940
2,Trientalis europaea,NBNSYS0000003941
2,Anagallis tenella,NBNSYS0000003942
1,Anagallis arvensis,NBNSYS0000003943
2,Glaux maritima,NBNSYS0000003946
2,Samolus valerandi,NBNSYS0000003947
1,Fraxinus excelsior,NBNSYS0000003949
1,Syringa vulgaris,NBNSYS0000003950
2,Ligustrum vulgare,NBNSYS0000003951
2,Ligustrum ovalifolium,NBNSYS0000003952
2,Vinca minor,NBNSYS0000003953
2,Vinca major,NBNSYS0000003954
3,Cicendia filiformis,NBNSYS0000003956
3,Exaculum pusillum,NBNSYS0000003957
2,Centaurium pulchellum,NBNSYS0000003958
2,Centaurium littorale,NBNSYS0000003965
2,Gentiana pneumonanthe,NBNSYS0000003966
3,Gentiana verna,NBNSYS0000003967
3,Gentiana nivalis,NBNSYS0000003968
2,Menyanthes trifoliata,NBNSYS0000003976
2,Nymphoides peltata,NBNSYS0000003977
2,Polemonium caeruleum,NBNSYS0000003978
2,Cynoglossum officinale,NBNSYS0000003980
3,Cynoglossum germanicum,NBNSYS0000003981
3,Omphalodes verna,NBNSYS0000003982
3,Asperugo procumbens,NBNSYS0000003983
2,Symphytum officinale,NBNSYS0000003984
2,Symphytum orientale,NBNSYS0000003989
4,Symphytum tauricum,NBNSYS0000003991
2,Symphytum tuberosum,NBNSYS0000003992
2,Symphytum grandiflorum,NBNSYS0000003993
1,Borago officinalis,NBNSYS0000003994
4,Borago pygmaea,NBNSYS0000003995
3,Anchusa officinalis,NBNSYS0000003998
2,Pulmonaria officinalis,NBNSYS0000004004
2,Myosotis scorpioides,NBNSYS0000004005
3,Myosotis sicula,NBNSYS0000004009
1,Myosotis arvensis,NBNSYS0000004012
2,Myosotis discolor,NBNSYS0000004013
2,Myosotis ramosissima,NBNSYS0000004014
3,Lithospermum purpureocaeruleum,NBNSYS0000004015
2,Lithospermum officinale,NBNSYS0000004016
2,Lithospermum arvense,NBNSYS0000004017
2,Mertensia maritima,NBNSYS0000004018
2,Echium vulgare,NBNSYS0000004019
3,Echium plantagineum,NBNSYS0000004020
1,Convolvulus arvensis,NBNSYS0000004022
3,Cuscuta europaea,NBNSYS0000004028
2,Cuscuta epithymum,NBNSYS0000004030
2,Lycium barbarum,NBNSYS0000004032
2,Atropa belladonna,NBNSYS0000004034
2,Hyoscyamus niger,NBNSYS0000004035
2,Physalis alkekengi,NBNSYS0000004036
1,Solanum dulcamara,NBNSYS0000004037
2,Solanum nigrum,NBNSYS0000004039
3,Solanum physalifolium,NBNSYS0000004040
4,Solanum triflorum,NBNSYS0000004041
1,Solanum tuberosum,NBNSYS0000004042
3,Salpichroa origanifolia,NBNSYS0000004043
2,Datura stramonium,NBNSYS0000004044
2,Verbascum thapsus,NBNSYS0000004046
3,Verbascum densiflorum,NBNSYS0000004047
2,Verbascum phlomoides,NBNSYS0000004048
3,Verbascum lychnitis,NBNSYS0000004049
2,Verbascum nigrum,NBNSYS0000004052
2,Verbascum blattaria,NBNSYS0000004054
3,Verbascum virgatum,NBNSYS0000004055
3,Verbascum phoeniceum,NBNSYS0000004057
2,Misopates orontium,NBNSYS0000004059
1,Antirrhinum majus,NBNSYS0000004060
3,Linaria supina,NBNSYS0000004070
4,Linaria arenaria,NBNSYS0000004071
2,Chaenorhinum minus,NBNSYS0000004072
3,Chaenorhinum origanifolium,NBNSYS0000004073
2,Kickxia spuria,NBNSYS0000004074
2,Kickxia elatine,NBNSYS0000004075
3,Cymbalaria pallida,NBNSYS0000004077
2,Scrophularia nodosa,NBNSYS0000004078
2,Scrophularia auriculata,NBNSYS0000004079
2,Scrophularia umbrosa,NBNSYS0000004080
2,Scrophularia scorodonia,NBNSYS0000004081
3,Scrophularia vernalis,NBNSYS0000004082
3,Mimulus guttatus,NBNSYS0000004084
3,Mimulus luteus,NBNSYS0000004086
2,Limosella aquatica,NBNSYS0000004089
4,Limosella aquatica x australis,NBNSYS0000004090
2,Sibthorpia europaea,NBNSYS0000004092
3,Erinus alpinus,NBNSYS0000004093
1,Digitalis purpurea,NBNSYS0000004094
2,Veronica beccabunga,NBNSYS0000004096
2,Veronica anagallis-aquatica,NBNSYS0000004097
2,Veronica catenata,NBNSYS0000004099
2,Veronica scutellata,NBNSYS0000004101
2,Veronica officinalis,NBNSYS0000004102
2,Veronica montana,NBNSYS0000004103
2,Veronica chamaedrys,NBNSYS0000004104
3,Veronica spicata,NBNSYS0000004105
4,Veronica spicata subsp. hybrida,NBNSYS0000004106
2,Veronica longifolia,NBNSYS0000004108
3,Veronica alpina,NBNSYS0000004111
2,Veronica serpyllifolia,NBNSYS0000004112
3,Veronica peregrina,NBNSYS0000004114
2,Veronica arvensis,NBNSYS0000004115
3,Veronica verna,NBNSYS0000004116
4,Veronica acinifolia,NBNSYS0000004117
3,Veronica praecox,NBNSYS0000004118
3,Veronica triphyllos,NBNSYS0000004119
2,Veronica hederifolia,NBNSYS0000004120
2,Veronica agrestis,NBNSYS0000004125
4,Veronica crista-galli,NBNSYS0000004127
2,Pedicularis palustris,NBNSYS0000004130
2,Pedicularis sylvatica,NBNSYS0000004131
2,Rhinanthus minor,NBNSYS0000004135
3,Melampyrum cristatum,NBNSYS0000004136
3,Melampyrum arvense,NBNSYS0000004137
2,Melampyrum pratense,NBNSYS0000004138
3,Melampyrum sylvaticum,NBNSYS0000004139
3,Euphrasia scottica,NBNSYS0000004142
3,Euphrasia frigida,NBNSYS0000004144
4,Euphrasia campbelliae,NBNSYS0000004147
4,Euphrasia rotundifolia,NBNSYS0000004148
3,Euphrasia marshallii,NBNSYS0000004149
3,Euphrasia ostenfeldii,NBNSYS0000004152
4,Euphrasia cambrica,NBNSYS0000004153
3,Euphrasia nemorosa,NBNSYS0000004155
4,Euphrasia heslop-harrisonii,NBNSYS0000004156
3,Euphrasia confusa,NBNSYS0000004157
3,Euphrasia pseudokerneri,NBNSYS0000004158
3,Euphrasia rivularis,NBNSYS0000004161
4,Euphrasia vigursii,NBNSYS0000004163
2,Odontites vernus,NBNSYS0000004164
3,Odontites vernus subsp. vernus,NBNSYS0000004166
3,Parentucellia viscosa,NBNSYS0000004167
3,Bartsia alpina,NBNSYS0000004168
2,Lathraea squamaria,NBNSYS0000004169
2,Lathraea clandestina,NBNSYS0000004170
4,Orobanche ramosa,NBNSYS0000004171
3,Orobanche purpurea,NBNSYS0000004172
3,Orobanche rapum-genistae,NBNSYS0000004173
3,Orobanche alba,NBNSYS0000004174
2,Orobanche elatior,NBNSYS0000004176
3,Orobanche reticulata,NBNSYS0000004177
2,Orobanche hederae,NBNSYS0000004180
2,Pinguicula lusitanica,NBNSYS0000004182
3,Pinguicula alpina,NBNSYS0000004183
2,Pinguicula vulgaris,NBNSYS0000004184
3,Pinguicula grandiflora,NBNSYS0000004185
3,Utricularia minor,NBNSYS0000004190
2,Verbena officinalis,NBNSYS0000004191
3,Mentha requienii,NBNSYS0000004193
3,Mentha pulegium,NBNSYS0000004194
2,Mentha arvensis,NBNSYS0000004195
2,Mentha aquatica,NBNSYS0000004198
2,Mentha spicata,NBNSYS0000004203
3,Mentha suaveolens,NBNSYS0000004204
2,Lycopus europaeus,NBNSYS0000004206
2,Origanum vulgare,NBNSYS0000004207
2,Thymus pulegioides,NBNSYS0000004208
3,Thymus serpyllum,NBNSYS0000004209
3,Hyssopus officinalis,NBNSYS0000004211
3,Satureja montana,NBNSYS0000004212
3,Clinopodium menthifolium,NBNSYS0000004213
3,Clinopodium calamintha,NBNSYS0000004215
2,Clinopodium acinos,NBNSYS0000004216
1,Clinopodium vulgare,NBNSYS0000004217
2,Melissa officinalis,NBNSYS0000004218
3,Salvia verticillata,NBNSYS0000004219
2,Salvia pratensis,NBNSYS0000004220
2,Salvia verbenaca,NBNSYS0000004222
2,Melittis melissophyllum,NBNSYS0000004224
1,Prunella vulgaris,NBNSYS0000004225
