tvk,code,taxon
NHMSYS0001716600,3,Agonum (Agonum) nigrum
NHMSYS0001716601,3,Agonum (Agonum) sexpunctatum
NHMSYS0001716602,4,Agonum (Agonum) versutum
NHMSYS0001716603,3,Agonum (Agonum) viduum
NHMSYS0001716605,3,Agonum (Europhilus) fuliginosum
NHMSYS0001716606,4,Agonum (Europhilus) gracile
NHMSYS0001716607,4,Agonum (Europhilus) micans
NHMSYS0001716608,4,Agonum (Europhilus) piceum
NHMSYS0001716609,5,Agonum (Europhilus) scitulum
NHMSYS0001716610,3,Agonum (Europhilus) thoreyi
NHMSYS0001716720,3,Amara (Amara) aenea
NHMSYS0001716721,3,Amara (Amara) anthobia
NHMSYS0001716722,3,Amara (Amara) communis
NHMSYS0001716723,3,Amara (Amara) convexior
NHMSYS0001716724,3,Amara (Amara) curta
NHMSYS0001716725,3,Amara (Amara) eurynota
NHMSYS0001716726,4,Amara (Amara) famelica
NHMSYS0001716727,3,Amara (Amara) familiaris
NHMSYS0001716728,3,Amara (Amara) lucida
NHMSYS0001716729,3,Amara (Amara) lunicollis
NHMSYS0001716730,4,Amara (Amara) montivaga
NHMSYS0001716731,5,Amara (Amara) nitida
NHMSYS0001716732,3,Amara (Amara) ovata
NHMSYS0001716733,3,Amara (Amara) similata
NHMSYS0001716734,4,Amara (Amara) spreta
NHMSYS0001716735,2,Amara (Amara) tibialis
NHMSYS0001716737,3,Amara (Bradytus) apricaria
NHMSYS0001716738,3,Amara (Bradytus) consularis
NHMSYS0001716739,3,Amara (Bradytus) fulva
NHMSYS0001716741,3,Amara (Celia) bifrons
NHMSYS0001716742,5,Amara (Celia) cursitans
NHMSYS0001716743,3,Amara (Celia) fusca
NHMSYS0001716744,3,Amara (Celia) infima
NHMSYS0001716745,3,Amara (Celia) praetermissa
NHMSYS0001716747,3,Amara (Paracelia) quenseli
NHMSYS0001716749,3,Amara (Percosia) equestris
NHMSYS0001716751,3,Amara (Zezea) plebeja
NHMSYS0001716752,3,Amara (Zezea) strenua
NHMSYS0001716795,1,Anchomenus dorsalis
NHMSYS0001716807,3,Anisodactylus binotatus
NHMSYS0001716871,2,Anthracus consputus
NHMSYS0001717109,2,Badister (Badister) bullatus
NHMSYS0001717110,4,Badister (Badister) meridionalis
NHMSYS0001717111,3,Badister (Badister) unipustulatus
NHMSYS0001717113,4,Badister (Baudia) collaris
NHMSYS0001717114,4,Badister (Baudia) dilatatus
NHMSYS0001717115,4,Badister (Baudia) peltatus
NHMSYS0001717117,2,Badister (Trimorphus) sodalis
NHMSYS0001717131,2,Batenus livens
NHMSYS0001717144,3,Bembidion (Bembidion) quadripustulatum
NHMSYS0001717146,4,Bembidion (Bembidionetolitzkya) atrocaeruleum
NHMSYS0001717147,5,Bembidion (Bembidionetolitzkya) caeruleum
NHMSYS0001717148,4,Bembidion (Bembidionetolitzkya) geniculatum
NHMSYS0001717150,3,Bembidion (Diplocampa) clarkii
NHMSYS0001717155,4,Bembidion (Metallina) properans
NHMSYS0001717158,2,Bembidion (Nepha) illigeri
NHMSYS0001717161,3,Bembidion (Notaphus) semipunctatum
NHMSYS0001717163,3,Bembidion (Ocydromus) bruxellense
NHMSYS0001717165,4,Bembidion (Ocydromus) cruciatum ssp. bualei
NHMSYS0001717166,3,Bembidion (Ocydromus) decorum
NHMSYS0001717167,3,Bembidion (Ocydromus) deletum
NHMSYS0001717168,4,Bembidion (Ocydromus) femoratum
NHMSYS0001717169,4,Bembidion (Ocydromus) fluviatile
NHMSYS0001717170,3,Bembidion (Ocydromus) lunatum
NHMSYS0001717171,3,Bembidion (Ocydromus) maritimum
NHMSYS0001717172,3,Bembidion (Ocydromus) monticola
NHMSYS0001717173,3,Bembidion (Ocydromus) saxatile
NHMSYS0001717174,3,Bembidion (Ocydromus) stephensii
NHMSYS0001717175,4,Bembidion (Ocydromus) testaceum
NHMSYS0001717176,4,Bembidion (Ocydromus) tetracolum
NHMSYS0001717178,3,Bembidion (Philochthus) lunulatum
NHMSYS0001717179,4,Bembidion (Philochthus) mannerheimii
NHMSYS0001717181,3,Bembidion (Phyla) obtusum
NHMSYS0001717185,4,Bembidion (Pseudolimnaeum) inustum
NHMSYS0001717187,3,Bembidion (Semicampa) schuppelii
NHMSYS0001717189,3,Bembidion (Sinechostictus) stomoides
NHMSYS0001717194,4,Bembidion (Trichoplataphus) virens
NHMSYS0001717333,3,Blemus discus
NHMSYS0001717366,1,Brachinus (Brachinus) crepitans
NHMSYS0001717368,1,Brachinus (Brachynidius) sclopeta
NHMSYS0001717388,2,Bracteon argenteolum
NHMSYS0001717389,2,Bracteon litorale
NHMSYS0001717393,4,Bradycellus caucasicus
NHMSYS0001717394,4,Bradycellus csikii
NHMSYS0001717396,3,Bradycellus harpalinus
NHMSYS0001717443,2,Calathus (Amphigynus) rotundicollis
NHMSYS0001717445,3,Calathus (Calathus) ambiguus
NHMSYS0001717446,3,Calathus (Calathus) cinctus
NHMSYS0001717447,3,Calathus (Calathus) erratus
NHMSYS0001717448,2,Calathus (Calathus) fuscipes
NHMSYS0001717449,3,Calathus (Calathus) melanocephalus
NHMSYS0001717450,3,Calathus (Calathus) micropterus
NHMSYS0001717451,2,Calathus (Calathus) mollis
NHMSYS0001717463,1,Callistus lunatus
NHMSYS0001717468,2,Calodromius spilotus
NHMSYS0001717502,2,Carabus (Archicarabus) nemoralis
NHMSYS0001717504,2,Carabus (Autocarabus) auratus
NHMSYS0001717505,4,Carabus (Autocarabus) cancellatus
NHMSYS0001717507,2,Carabus (Carabus) granulatus
NHMSYS0001717511,2,Carabus (Chaetocarabus) intricatus
NHMSYS0001717513,2,Carabus (Eucarabus) arvensis
NHMSYS0001717516,2,Carabus (Hemicarabus) nitens
NHMSYS0001717518,1,Carabus (Limnocarabus) clatratus
NHMSYS0001717520,2,Carabus (Megodontus) violaceus
NHMSYS0001717524,2,Carabus (Mesocarabus) problematicus
NHMSYS0001717528,2,Carabus (Morphocarabus) monilis
NHMSYS0001717530,2,Carabus (Oreocarabus) glabratus
NHMSYS0001717533,5,Carabus (Tomocarabus) convexus
NHMSYS0001717604,2,Cicindela maritima
NHMSYS0001717612,2,Cillenus lateralis
NHMSYS0001717674,3,Chlaenius nigricornis
NHMSYS0001717776,3,Curtonotus alpinus
NHMSYS0001717777,3,Curtonotus aulicus
NHMSYS0001717778,3,Curtonotus convexiusculus
NHMSYS0001717787,1,Cylindera germanica
NHMSYS0001717793,3,Cymindis (Cymindis) axillaris
NHMSYS0001717794,4,Cymindis (Cymindis) macularis
NHMSYS0001717796,3,Cymindis (Tarulus) vaporariorum
NHMSYS0001717866,2,Demetrias (Demetrias) atricapillus
NHMSYS0001717867,2,Demetrias (Demetrias) monostigma
NHMSYS0001717869,2,Demetrias (Risophilus) imperialis
NHMSYS0001717913,3,Dicheirotrichus gustavii
NHMSYS0001717970,3,Dromius agilis
NHMSYS0001717971,3,Dromius angustus
NHMSYS0001718003,3,Dyschirius (Dyschiriodes) aeneus
